,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-279.19597362000775,7995.1266161527665,7995.1266161527665,0.0,0.0
1,1.0,6492640.80402638,7995.1266161527665,3.9757668475599165e-10,-288.65098633572126,7995.126484346457,-0.0001332301345912398,0.00021601965591758584,19.020515376732877
2,2.0,6492352.153040044,15990.253100499223,-0.00013322973701455503,-298.10679423549755,7995.114704015918,-0.0002710279447565464,0.00022342530739276705,19.14281583382957
3,3.0,6492054.046245809,23985.36780451514,-0.0004042576817711014,-307.56338210070396,7995.091271991048,-0.00041360963540427624,0.0002311818019806904,19.267695133895756
4,4.0,6491746.482863708,31980.459076506188,-0.0008178673171753777,-317.0207347110698,7995.056185113539,-0.0005612016463602968,0.00023930574363204333,19.395042061304565
5,5.0,6491429.462128998,39975.51526161973,-0.0013790689635356744,-326.4788368451031,7995.009440236325,-0.0007140411864898265,0.0002478146027228508,19.524745809721715
6,6.0,6491102.983292153,47970.524701856055,-0.002093110150025501,-335.93767328052735,7994.9510342230205,-0.0008723767980218892,0.00025672676504205524,19.65669610816166
7,7.0,6490767.045618872,55965.475736079075,-0.0029654869480473904,-345.3972287947406,7994.880963947308,-0.001036468952666094,0.0002660615833574434,19.790783334275684
8,8.0,6490421.648390077,63960.35670002639,-0.0040019559007134844,-354.8574881652983,7994.799226292297,-0.0012065906811910367,0.0002758394316890117,19.926898615378743
9,9.0,6490066.790901911,71955.15592631868,-0.005208546581904521,-364.31843617041943,7994.70581814984,-0.001383028238216991,0.0002860817624249802,20.06493391778266
10,10.0,6489702.472465741,79949.86174446852,-0.006591574820121512,-373.78005758951895,7994.600736419813,-0.0015660818040616178,0.00029681116642006335,20.204782125027776
11,11.0,6489328.692408152,87944.46248088834,-0.00815765662418313,-383.2423372037668,7994.483978009356,-0.0017560662255676682,0.00030805143622235343,20.346337105652555
12,12.0,6488945.450070948,95938.9464588977,-0.009913722849750797,-392.70525979667485,7994.355539832061,-0.0019533117979338805,0.00031982763257843176,20.48949377113278
13,13.0,6488552.744811152,103933.30199872976,-0.011867034647684679,-402.1688101547132,7994.21541880712,-0.0021581650896666488,0.00033216615437300424,20.63414812465346
14,14.0,6488150.576000998,111927.51741753687,-0.014025199737351328,-411.6329730679578,7994.063611858419,-0.002370989812869417,0.0003450948121642699,20.78019730137742
15,15.0,6487738.943027929,119921.5810293953,-0.016396189550220746,-421.0977333307701,7993.900115913586,-0.0025921677411884373,0.00035864290547995377,20.927539600857727
16,16.0,6487317.8452945985,127915.48114530888,-0.018988357291409182,-430.563075742511,7993.724927902983,-0.0028220996778386778,0.0003728413040445626,21.076074512246226
