,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-1081.685116918704,10933.623658597206,10933.623658597206,0.0,0.0
1,1.0,6491838.314883081,10933.623658597206,3.9757668475599165e-10,-1091.1401214856257,10933.620120343956,0.00020842753593094983,0.00354610793297776,26.12230030552051
2,2.0,6490747.174761595,21867.243778941163,0.0002084279335076346,-1100.5982477852237,10933.60014064349,0.00044703802982127693,0.00405929969792725,26.803370747994258
3,3.0,6489646.57651381,32800.84391958465,0.0006554659633289115,-1110.059446128898,10933.563603825083,0.0007217267328709328,0.004672699863040624,27.528165441729858
4,4.0,6488536.517067681,43734.40752340973,0.0013771926961998443,-1119.523666957348,10933.5103751344,0.0010395263917647574,0.005405634582161595,28.286850653486955
5,5.0,6487416.993400724,54667.91789854413,0.0024167190879646016,-1128.990860878479,10933.44029657599,0.001408852507432745,0.006281595916441508,29.07041274511621
6,6.0,6486288.002539845,65601.35819512012,0.0038255715953973467,-1138.4609787091217,10933.353181851342,0.0018398019557669962,0.007329147914322991,29.870633436283907
7,7.0,6485149.541561136,76534.71137697146,0.005665373551164343,-1147.933971520018,10933.248810214729,0.0023445154607977274,0.008583010732095345,30.68003682148059
8,8.0,6484001.607589616,87467.9601871862,0.00800988901196207,-1157.4097906831198,10933.126919039236,0.0029376161749878832,0.01008535272028241,31.491822465832186
9,9.0,6482844.197798933,98401.08710622543,0.010947505186949952,-1166.888387919662,10932.987194854195,0.003636738463029373,0.011887321709555462,32.29979473494195
10,10.0,6481677.3094110135,109334.07430107963,0.014584243649979324,-1176.3697153466776,10932.82926258441,0.004463162806429527,0.014050846367371096,33.098294967578454
11,11.0,6480500.939695667,120266.90356366403,0.01904740645640885,-1185.8537255185454,10932.652672693688,0.005442574395346472,0.016650735572102005,33.882140291375855
12,12.0,6479315.085970148,131199.55623635772,0.024489980851755324,-1195.3403714587714,10932.456885913853,0.0066059642328142555,0.01977709711485031,34.64657075501462
13,13.0,6478119.74559869,142132.01312227157,0.03109594508456958,-1204.8296066747141,10932.241255272818,0.00799068967635967,0.02353804335688644,35.38717381544408
14,14.0,6476914.915992015,153064.2543775444,0.03908663476092925,-1214.3213851085347,10932.005007355589,0.009641580452641036,0.0280604591293497,36.09846485784343
15,15.0,6475700.594606906,163996.25938489998,0.04872821521357029,-1223.815661012484,10931.747223285172,0.011612061432939606,0.03349028187827853,36.77356303589565
16,16.0,6474476.778945894,174928.00660818515,0.0603402766465099,-1233.3123887980591,10931.466816077333,0.01396548942100194,0.03999613452204901,37.40621020005614
17,17.0,6473243.466557096,185859.47342426248,0.07430576606751184,-1242.8115228077943,10931.16250662569,0.016776570945199125,0.04777069743763511,37.99083042111785
18,18.0,6472000.655034288,196790.63593088818,0.09108233701271096,-1252.31301698656,10930.832799489932,0.0201327918807985,0.057030905590634305,38.52243243652094
19,19.0,6470748.342017301,207721.4687303781,0.11121512889350946,-1261.8168244323654,10930.475959962016,0.024135771879248456,0.06801666836349601,38.99651774059351
20,20.0,6469486.525192869,218651.94469034014,0.1353509007727579,-1271.322896808381,10930.089994479065,0.02890242150553722,0.08098751710588879,39.40899259142961
21,21.0,6468215.2022960605,229582.0346848192,0.16425332227829514,-1280.8311836025957,10929.672637145239,0.03456573903123479,0.09621648583301053,39.756083190031426
22,22.0,6466934.3711124575,240511.70732196444,0.19881906130952992,-1290.341631230235,10929.221345891561,0.04127503853603319,0.11398045696470274,40.03425426599148
23,23.0,6465644.0294812275,251440.928667856,0.24009409984556312,-1299.8541819878726,10928.733312592047,0.04919535434509133,0.13454618151122036,40.24013197766316
24,24.0,6464344.175299239,262369.66198044806,0.28928945419065444,-1309.368772912512,10928.205489273216,0.05850589540618202,0.15815415901980714,40.370796303898814
25,25.0,6463034.806526327,273297.8674697213,0.34779534959683645,-1318.8853350709228,10927.634572074885,0.06940099044438573,0.1850609668646134,40.43028955588927
26,26.0,6461715.921191256,284225.50204179616,0.4171963400412222,-1328.4037929621227,10927.016957791446,0.08209264968756559,0.21556673119473085,40.42845994615267
27,27.0,6460387.517398293,295152.5189995876,0.49928898972878777,-1337.92406355265,10926.34873063887,0.09681134294234416,0.24998484722524744,40.37471516365776
28,28.0,6459049.59333474,306078.8677302265,0.5961003326711319,-1347.446055268149,10925.625645611237,0.11380697753696765,0.28864539813827644,40.27791705333925
29,29.0,6457702.147279472,317004.49337583774,0.7099073102080996,-1356.9696669405278,10924.843104214877,0.1333503243539988,0.331902793528533,40.146486894044436
30,30.0,6456345.177612532,327929.3364800526,0.8432576345620983,-1366.4947866805599,10923.996119543517,0.15573507082614046,0.38014644997026836,39.988488156326994
31,31.0,6454978.682825851,338853.3325995961,0.9989927053882388,-1376.0212906280121,10923.079267329867,0.1812806990344355,0.43381484224265227,39.811687548351486
32,32.0,6453602.661535223,349776.411866926,1.1802734044226744,-1385.549041511163,10922.08661930505,0.2103364048540155,0.49341322992256276,39.62359462649068
33,33.0,6452217.1124937115,360698.4984862311,1.3906098092766899,-1395.0778869250487,10921.011654888125,0.2432862921269464,0.559535369261795,39.43148046562602
34,34.0,6450822.034606786,371619.5101411192,1.6338961014036362,-1404.6076572128545,10919.847146875532,0.28055609632534334,0.6328895636393858,39.242376570510345
35,35.0,6449417.426949574,382539.3572879947,1.9144521977289795,-1414.1381628070872,10918.58501635931,0.32262171774174536,0.7143294946881288,39.063056109686066
36,36.0,6448003.288786767,393457.942304354,2.2370739154707246,-1423.6691908590828,10917.216153371544,0.3700197687799697,0.8048885637002673,38.89995613008775
37,37.0,6446579.619595908,404375.15845772554,2.607093684250694,-1433.200501319656,10915.730330000824,0.42335265499117164,0.9056872625678896,38.75639270523496
38,38.0,6445146.419094588,415290.88878772635,3.0304463392418657,-1442.7318231132049,10914.116252424588,0.48328544773514626,1.0177940191179344,38.63110463459327
39,39.0,6443703.687271475,426205.00504015095,3.513731786977012,-1452.262849965662,10912.361493252378,0.550549803632223,1.1423451102439055,38.52245798688583
40,40.0,6442251.424421509,437117.36653340334,4.064281590609235,-1461.7932358100868,10910.452407881225,0.6259488091786525,1.280560689218812,38.428843776300965
41,41.0,6440789.631185698,448027.81894128455,4.690230399787887,-1471.322589771168,10908.374049914239,0.7103618587425364,1.4337457361384223,38.3486754548964
42,42.0,6439318.308595927,458936.1929911988,5.400592258530423,-1480.8504707196973,10906.110086532082,0.8047495090978167,1.6032901183306583,38.280389031369204
43,43.0,6437837.458125208,469842.3030777309,6.20534176762824,-1490.376381393813,10903.642714941985,0.9101582391399095,1.790667525275945,38.2224458350677
44,44.0,6436347.081743814,480745.94579267286,7.1155000067681495,-1499.8997620912182,10900.952581275644,1.0277250281917425,1.9974330309593513,38.17333746500351
45,45.0,6434847.181981723,491646.8983739485,8.143225034959892,-1509.4199839455728,10898.01870354979,1.1586816512989617,2.225219040722371,38.13159216614673
46,46.0,6433337.761997777,502544.91707749834,9.301906686258853,-1518.936341810778,10894.818400527605,1.3043585759720666,2.4757293977728305,38.09578177402713
47,47.0,6431818.825655966,513439.7354780259,10.60626526223092,-1528.4480467886658,10891.32722851502,1.466188332604523,2.7507314530232283,38.06452843716819
48,48.0,6430290.3776091775,524331.0627065409,12.072453594835443,-1537.9542184484833,10887.51892828649,1.6457082207189941,3.0520459372790927,38.03651051080441
49,49.0,6428752.423390729,535218.5816348274,13.718161815554437,-1547.4538768002997,10883.365384456118,1.8445622055480015,3.381534514141676,38.01046724719506
50,50.0,6427204.969513929,546101.9470192835,15.562724021102438,-1556.9458674364,10878.831913973296,2.064777869286851,3.745779400579805,37.97424465430712
51,51.0,6425648.023646493,556980.7789332569,17.62750189038929,-1566.429040760969,10873.890785953481,2.3079691473749193,4.137818063934114,37.949944131177205
52,52.0,6424081.594605733,567854.6697192104,19.93547103776421,-1575.9020663272493,10868.508150434991,2.576105831231274,4.563783831934447,37.92421080245963
53,53.0,6422505.692539405,578723.1778696453,22.511576868995483,-1585.3634809587415,10862.648305743405,2.8712611564012467,5.025535053739326,37.8960251436079
54,54.0,6420920.329058446,589585.8261753886,25.38283802539673,-1594.811680929476,10856.27375731894,3.1956073151315914,5.524871481596501,37.86443451764695
55,55.0,6419325.517377516,600442.0999327076,28.578445340528322,-1604.2449145889982,10849.345303264905,3.5514092667503223,6.063507520544823,37.82855119688335
56,56.0,6417721.272462927,611291.4452359725,32.129854607278645,-1613.6612755955127,10841.822148430154,3.941016734903937,6.643043660256381,37.78755006163061
57,57.0,6416107.611187331,622133.2673844027,36.070871342182585,-1623.0586969310446,10833.66204850343,4.366854303184702,7.264936424210265,37.740666073465455
58,58.0,6414484.5524904,632966.9294329061,40.43772564536729,-1632.4349458805905,10824.821485191203,4.831409548025382,7.930467242690629,37.687191610965876
59,59.0,6412852.11754452,643791.7509180973,45.26913519339267,-1641.7876201626586,10815.255873077456,5.337219179714531,8.640710723215758,37.62647376582111
60,60.0,6411210.329924357,654607.0067911748,50.6063543731072,-1651.1141454009362,10804.919798231276,5.886853198518993,9.39650285134802,37.557911671793946
61,61.0,6409559.215778956,665411.9265894061,56.49320757162619,-1660.4117741258,10793.767288047655,6.482897112486233,10.198409703029627,37.48095391061657
62,62.0,6407898.80400483,676205.6938774538,62.97610468411243,-1669.6775864897807,10781.752111192618,7.127932305597194,11.046697283267664,37.39509602078301
63,63.0,6406229.126418341,686987.4459886465,70.10403698970963,-1678.9084461127359,10768.826346106,7.824617571280614,11.943066575095788,37.29988597700389
64,64.0,6404550.217972228,697756.2723347525,77.92865456099024,-1688.101088740677,10754.944048965075,8.575472138879716,12.885543538264558,37.195578957543155
65,65.0,6402862.116883487,708511.2163837176,86.50412669986996,-1697.2520505969612,10740.058662596108,9.383025053489128,13.87475110350835,37.082684142534006
66,66.0,6401164.86483289,719251.2750463138,95.88715175335909,-1706.3576804830732,10724.123719437011,10.249771508230825,14.910608360822415,36.9616868733025
67,67.0,6399458.507152407,729975.3987657508,106.13692326158991,-1715.4141386763654,10707.0930054744,11.17816068193924,15.992870715298794,36.833033423685315
68,68.0,6397743.093013731,740682.4917712252,117.31508394352915,-1724.4173961949427,10688.92071861204,12.170583846282163,17.121135486824986,36.697133513770154
69,69.0,6396018.675617536,751371.4124898373,129.48566778981132,-1733.3632343680226,10669.561619505743,13.229362871290864,18.294849480200035,36.554362673226436
70,70.0,6394285.312383167,762040.974109343,142.7150306611022,-1742.247244641432,10648.97117302208,14.356739250753078,19.51331840336786,36.40506446990865
71,71.0,6392543.065138526,772689.9452823651,157.07176991185526,-1751.0648285398252,10627.105678626325,15.55486375942869,20.775717985935792,36.24955261700554
72,72.0,6390792.000309986,783317.0509609914,172.62663367128394,-1759.8111976997563,10603.922388173794,16.82578684283872,22.081106629178226,36.088112970003216
73,73.0,6389032.189112286,793920.9733491652,189.45242051412265,-1768.4813738808891,10579.379609763484,18.17144982776188,23.4284394029539,35.92100542303201
