,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-279.19597362000775,7995.1266161527665,7995.1266161527665,0.0,0.0
1,1.0,6492640.80402638,7995.1266161527665,3.9757668475599165e-10,-288.6506958976849,7995.12470855788,6.725762572366502e-05,0.0019175553617639493,19.020515376732877
2,2.0,6492352.153330483,15990.251324710647,6.725802330034977e-05,-298.1062012331754,7995.111091917613,0.00013682107231343432,0.0019832926912052816,19.142811562501453
3,3.0,6492054.047129249,23985.36241662826,0.00020407909561378408,-307.56247378503747,7995.0857602079095,0.00020879947749153683,0.002052144204867501,19.267686255554327
4,4.0,6491746.484655464,31980.44817683617,0.0004128785731053209,-317.0194976771997,7995.048707282162,0.00028330714488683734,0.0021242572705792127,19.39502821811999
5,5.0,6491429.465157787,39975.49688411833,0.0006961857179921582,-326.47725699753767,7994.999926863693,0.0003604638135752228,0.002199786944905686,19.52472662152488
6,6.0,6491102.98790079,47970.49681098202,0.001056649531567381,-335.9357357963614,7994.939412537818,0.0004403949428569766,0.0022788964077581457,19.656671172216253
7,7.0,6490767.052164993,55965.436223519835,0.0014970444744243578,-345.3949180848085,7994.867157743443,0.000523232013072585,0.00236175741986401,19.79075222501249
8,8.0,6490421.657246908,63960.30338126328,0.0020202764874969427,-354.8547878331374,7994.783155764215,0.0006091128432985221,0.0024485508042422902,19.926860884089606
9,9.0,6490066.802459075,71955.0865370275,0.002629389330795465,-364.3153289689142,7994.687399719153,0.0006981819268065241,0.0025394669528814077,20.064889092271493
10,10.0,6489702.487130106,79949.77393674666,0.003327571257601989,-373.77652537508766,7994.579882552781,0.0007905907852132964,0.0026347063598588165,20.204729709220885
11,11.0,6489328.710604731,87944.35381929943,0.004118162042815285,-383.2383608879446,7994.460597024692,0.0008864983422927164,0.002734480182189732,20.346276579158122
12,12.0,6488945.472243843,95938.81441632412,0.005004660385108001,-392.7008192949393,7994.329535698552,0.0009860713184692068,0.0028390108297351633,20.489424588749095
13,13.0,6488552.771424548,103933.14395202267,0.005990731703577208,-402.16388433238905,7994.186690930485,0.001089484647059595,0.0029485325855572063,20.63406971583164
14,14.0,6488150.607540215,111927.33064295315,0.007080216350636803,-411.62753968302854,7994.032054856836,0.0011969219133802903,0.003063292258134689,20.78010906962595
15,15.0,6487738.980000532,119921.36269781,0.008277138264017093,-421.0917689734141,7993.8656193812485,0.0013085758178881853,0.003183549866911107,20.927440923094625
16,16.0,6487317.888231559,127915.22831719124,0.009585714081905278,-430.5565557711694,7993.687376161052,0.0014246486645762468,0.003309579362674837,21.075964738093028
17,17.0,6486887.331675787,135908.9156933523,0.011010362746481525,-440.0218835820635,7993.497316592909,0.0015453528758987472,0.003441669384312631,21.225581183942406
18,18.0,6486447.309792206,143902.4130099452,0.012555715622380273,-449.4877358469111,7993.295431797679,0.0016709115355565678,0.0035801240535199307,21.376192150050482
