,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-1081.685116918704,10933.623658597206,10933.623658597206,0.0,0.0
1,1.0,6491838.314883081,10933.623658597206,3.9757668475599165e-10,-1091.140547427379,10933.620450414714,0.0003051347545135243,0.0032663453092041895,26.12230030552051
2,2.0,6490747.174335654,21867.244109011917,0.000305135152090209,-1100.5991616705494,10933.600848131171,0.0006544569350686541,0.0037390501566295993,26.803371652349732
3,3.0,6489646.575173983,32800.84495714309,0.0009595920871588631,-1110.0609221054951,10933.564745274529,0.0010565971387405163,0.0043040580425766275,27.528167732591058
4,4.0,6488536.514251878,43734.409702417615,0.0020161892258993793,-1119.5257936718272,10933.512018050196,0.0015218512637075374,0.004979170671443604,28.286854941261453
5,5.0,6487416.988458206,54667.92172046781,0.0035380404896069167,-1128.9937443380343,10933.44252156133,0.0020625395773451777,0.005786027124634517,29.07041977168286
6,6.0,6486287.994713868,65601.36424202914,0.005600580066952094,-1138.4647457628992,10933.356085206258,0.002693443911792411,0.006750938521638803,29.870644081036865
7,7.0,6485149.529968105,76534.72032723541,0.008294023978744505,-1147.938774093185,10933.252507091154,0.0034323383479535254,0.00790588670619187,30.680052110343986
8,8.0,6484001.591194012,87467.97283432656,0.01172636232669803,-1157.4158109223133,10933.13154726885,0.004300631332980562,0.009289714535904188,31.491843583216617
9,9.0,6482844.17538309,98401.1043815954,0.016026993659678593,-1166.8958444380753,10932.99291958615,0.005324139874548165,0.010949536565316682,32.29982303859587
10,10.0,6481677.279538652,109334.09730118155,0.021351133534226758,-1176.3788707904857,10932.836281893884,0.006534019123883872,0.012942398587160748,33.09833200618509
11,11.0,6480500.900667861,120266.93358307544,0.027885152658110632,-1185.8648957133753,10932.661224348309,0.007967873077982052,0.015337211815344339,33.88218782468087
12,12.0,6479315.035772148,131199.59480742374,0.035853025736092684,-1195.3539364346802,10932.467255512925,0.009671073979934058,0.0182169813974326,34.646630776144086
13,13.0,6478119.681835713,142132.06206293666,0.04552409971602674,-1204.8460239041658,10932.25378599876,0.011698315221130837,0.021681299504298954,35.387248561883034
14,14.0,6476914.835811809,153064.31584893542,0.05722241493715758,-1214.3412050582795,10932.02011139743,0.014115230917066611,0.02584705366502199,36.09855666812001
15,15.0,6475700.49460675,163996.33596033286,0.0713376458542242,-1223.8395450514972,10931.765394947975,0.017000040196423653,0.030848686589735136,36.77367437295217
16,16.0,6474476.6550616985,174928.10135528084,0.08833768605064785,-1233.3411299109544,10931.488646897506,0.02044550502704035,0.03684154469674653,37.40634364841328
17,17.0,6473243.313931787,185859.59000217836,0.10878319107768819,-1242.8460692902663,10931.188702602465,0.02456100692646991,0.04400314482546495,37.99098862750125
18,18.0,6472000.467862497,196790.77870478082,0.1333441980041581,-1252.3544991572678,10930.864200434196,0.029474641380862577,0.05253335971439679,38.52261801281944
19,19.0,6470748.11336334,207721.64290521503,0.16281883938502067,-1261.8665842159826,10930.513560827669,0.03533520267548026,0.06265324374938562,38.99673311288218
20,20.0,6469486.246779123,218652.1564660427,0.19815404206050094,-1271.3825197914925,10930.134968353106,0.0423138804933562,0.07460195096703458,39.409239773391555
21,21.0,6468214.8642593315,229582.29143439583,0.24046792255385713,-1280.9025328251391,10929.726359322174,0.050605429667708215,0.08863110535410633,39.75636345251966
22,22.0,6466933.961726506,240512.017793718,0.29107335222156533,-1290.4268815407984,10929.285418139994,0.06042850811234062,0.10499591538962376,40.03456766669261
23,23.0,6465643.534844966,251441.303211858,0.35150186033390596,-1299.9558532580356,10928.80958633554,0.07202480958769698,0.12394230347303738,40.24047670581968
24,24.0,6464343.578991707,262370.1127981935,0.4235266699216029,-1309.489760137581,10928.296086216647,0.08565680680672501,0.1456920697192704,40.3711689073038
25,25.0,6463034.08923157,273298.40888441016,0.509183476728328,-1319.0289405255367,10927.741906060319,0.10160914705101742,0.1704819450937224,40.43069025860556
26,26.0,6461715.060291044,284226.1507904705,0.6107926237793454,-1328.5737637717823,10927.143760376372,0.12019241291038629,0.19858887722578955,40.42888975707348
27,27.0,6460386.4865272725,295153.29455084685,0.7309850366897317,-1338.124630996659,10926.498077601196,0.14174427534399883,0.23030217584656912,40.37517542412534
28,28.0,6459048.361896276,306079.79262844805,0.8727293120337305,-1347.6819762410455,10925.800984637399,0.16663094370803538,0.2659267063945031,40.278409835572084
29,29.0,6457700.6799200345,317005.59361308545,1.0393602557417658,-1357.246268518317,10925.048284396573,0.19524927702391387,0.30578997917361017,40.147015611247205
30,30.0,6456343.433651516,327930.64189748204,1.2346095327656796,-1366.8180151164304,10924.235423559468,0.22802982009983017,0.3502520586374283,39.989058442950785
31,31.0,6454976.6156364,338854.87732104154,1.4626393528655097,-1376.3977665232853,10923.357447460123,0.2654410570052831,0.3997186024916738,39.81230847259774
32,32.0,6453600.217869877,349778.23476850166,1.7280804098707927,-1385.986123368512,10922.408938711467,0.30799520140915027,0.4546573210714651,39.62428029769566
33,33.0,6452214.231746509,360700.6437072131,2.036075611279943,-1395.5837457936339,10921.383935892349,0.3562558709886525,0.5156181558928296,39.432252096406955
34,34.0,6450818.648000715,371622.0276431055,2.3923314822685953,-1405.1913656848942,10920.27582827378,0.41084802487352456,0.5832575211584974,39.243265047777996
35,35.0,6449413.45663503,382542.3034713793,2.80317950714212,-1414.80980223417,10919.077222132393,0.4724705829422613,0.6583670404913803,39.06410512069698
36,36.0,6447998.646832796,393461.3806935117,3.2756500900843815,-1424.4399811037981,10917.779775396446,0.5419120309959313,0.7419055617508621,38.901223811838605
37,37.0,6446574.206851692,404379.16046890814,3.8175621210803126,-1434.0829415664646,10916.374117240057,0.620057944116245,0.8349129742882218,38.75792465844622
38,38.0,6445140.123910125,415295.5345861482,4.437620065196557,-1443.7398267697406,10914.849892824132,0.7078866182164475,0.9383833574450052,38.632943705692654
39,39.0,6443696.384083356,426210.38447897235,5.1455066834130045,-1453.411888476533,10913.195698371781,0.8064750839251821,1.0533761141033162,38.52465192268379
40,40.0,6442242.972194879,437123.58017734415,5.951981767338187,-1463.1004933913784,10911.399001276177,0.9170065109507458,1.181031093624275,38.43144531380527
41,41.0,6440779.871701488,448034.9791786203,6.868988278288932,-1472.807129256903,10909.44605858707,1.0407777311581805,1.3225701847742788,38.3517423116039
42,42.0,6439307.064572231,458944.4252372074,7.909766009447113,-1482.5334106084454,10907.3218345458,1.17920681055903,1.4792982278982616,38.283983784044196
43,43.0,6437824.531161622,469851.7470717532,9.088972820006143,-1492.2810840514821,10905.00991803322,1.3338405810623635,1.6526030495793826,38.226635675518665
44,44.0,6436332.250077571,480756.7569897864,10.422813401068506,-1502.0520329030508,10902.492440999233,1.5063620224980037,1.8439544132553454,38.17819381976115
45,45.0,6434830.198044668,491659.24943078565,11.929175423566509,-1511.8482810166954,10899.74999914313,1.6985973654249664,2.0549016834869698,38.137190163103575
46,46.0,6433318.349763651,502558.9994299288,13.627772788991475,-1521.6719955920776,10896.761576298137,1.9125227667351554,2.2870700178970074,38.10219953340605
47,47.0,6431796.677768059,513455.76100622694,15.54029555572663,-1531.5254887563221,10893.504474133624,2.150270393890439,2.5421549257266323,38.071846157421525
48,48.0,6430265.1522793025,524349.2654803606,17.690565949617067,-1541.4112176949209,10889.95424891891,2.4141337402919794,2.8219150618344373,38.04480931310957
49,49.0,6428723.741061607,535239.2197292795,20.104699689909047,-1551.331783105725,10886.084657191785,2.7065719840100675,3.128163156856806,38.01982773563583
50,50.0,6427172.409278502,546125.3043864713,22.811271673919116,-1561.2904439594984,10881.863316891462,3.030619432954266,3.4671011033492802,37.98479827386241
51,51.0,6425611.118834542,557007.1677033628,25.841891106873383,-1571.2896114973403,10877.264072256357,3.388714728023208,3.8324182006454275,37.961721542719204
52,52.0,6424039.829223045,567884.4317756192,29.230605834896593,-1581.332295725247,10872.254994355271,3.783835030011436,4.229945010662562,37.937278812254924
53,53.0,6422458.49692732,578756.6867699744,33.01444086490803,-1591.4216231974822,10866.802259069065,4.219127629112649,4.661586688900226,37.910440048131
54,54.0,6420867.075304123,589623.4890290435,37.23356849402068,-1601.560823709675,10860.870167332936,4.697906454132611,5.129226771160304,37.88023828761314
55,55.0,6419265.514480413,600484.3591963764,41.931474948153294,-1611.7532140999876,10854.421186016683,5.223646429186767,5.634706268647498,37.84576698949599
56,56.0,6417653.761266313,611338.780382393,47.15512137734006,-1622.00217903987,10847.416011097916,5.799975510440689,6.179801101104677,37.8061769841312
57,57.0,6416031.759087273,622186.196393491,52.95509688778075,-1632.3111487336116,10839.813654604433,6.4306642550227,6.766198050904253,37.76067311456387
58,58.0,6414399.447938539,633026.0100480955,59.385761142803446,-1642.6835734884821,10831.571556590403,7.11961279776929,7.395469454495886,37.70851065676397
59,59.0,6412756.764365051,643857.5816046859,66.50537394057274,-1653.1228951640076,10822.645723172784,7.870835138417569,8.069046874558822,37.648991617065924
60,60.0,6411103.6414698865,654680.2273278587,74.37620907899031,-1663.6325155587951,10812.990891398707,8.688440671442725,8.788194014044112,37.58146097843561
61,61.0,6409440.008954328,665493.2182192574,83.06464975043303,-1674.2157618450672,10802.560721452452,9.576612921943745,9.553979139871023,37.50530293978451
62,62.0,6407765.793192483,676295.7789407099,92.64126267237678,-1684.8758492132927,10791.308016455283,10.53958548258566,10.367247277250511,37.41993717573266
63,63.0,6406080.917343269,687087.0869571652,103.18084815496245,-1695.6160497972755,10779.183022462525,11.581797765866163,11.230559672441778,37.324891456900595
64,64.0,6404385.301293472,697866.2699796277,114.76264592082862,-1706.439249991111,10766.13738757412,12.707519372497508,12.142476520070188,37.22052779966718
65,65.0,6402678.86204348,708632.4073672018,127.47016529332612,-1717.3482704445341,10752.121071014968,13.921136095237053,13.104679685259997,37.107316732076875
66,66.0,6400961.513773036,719384.5284382168,141.39130138856316,-1728.3457672842048,10737.083098597323,15.227074265865015,14.118086454945932,36.985702892575226
67,67.0,6399233.168005752,730121.6115368141,156.61837565442818,-1739.434209618488,10720.971608426677,16.629791441269255,15.183566636157904,36.856088643248476
68,68.0,6397493.733796134,740842.5831452408,173.24816709569743,-1750.615857392565,10703.733884674413,18.133767846963483,16.30195459936839,36.71883658769712
69,69.0,6395743.117938741,751546.3170299152,191.3819349426609,-1761.8927396625563,10685.316377362109,19.74349874409737,17.474063392694234,36.57427196568206
70,70.0,6393981.225199078,762231.6334072773,211.12543368675827,-1773.2666333222883,10665.66470614983,21.46348787532404,18.70070087718781,36.422684942470276
71,71.0,6392207.958565756,772897.2981134271,232.5889215620823,-1784.73904227753,10644.723646170803,23.298242132635405,19.98268783090929,36.26433280853969
72,72.0,6390423.219523478,783542.0217595979,255.8871636947177,-1796.3111770201895,10622.437094000294,25.252267576948526,21.32087797387895,36.09944210349421
73,73.0,6388626.908346458,794164.4588535982,281.13943127166624,-1807.9839345093137,10598.748011879747,27.33006692537651,22.71617987827411,35.92821067659051
74,74.0,6386818.924411949,804763.206865478,308.46949819704275,-1819.7578782168391,10573.59834833032,29.536138608280364,24.169580748560218,35.750809695156605
75,75.0,6384999.166533732,815336.8052138083,338.0056368053231,-1831.6332181437765,10546.928933274201,31.87497748491517,25.682172085196335,35.56738561133042
76,76.0,6383167.533315588,825883.7341470825,369.88061429023827,-1843.6097905566514,10518.679345728413,34.35107729429241,27.2551772837539,35.37806209691775
77,77.0,6381323.923525031,836402.4134928109,404.23169158453067,-1855.687037133982,10488.78775203439,36.96893490730964,28.889981269513545,35.18294195571209
78,78.0,6379468.236487897,846891.2012448453,441.2006264918403,-1867.8639831475555,10457.190712426744,39.733056437720165,30.588162326356187,34.98210902231854
79,79.0,6377600.372504749,857348.3919572721,480.93368292956046,-1880.139214232062,10423.82295351419,42.64796526364915,32.35152635001561,34.77563005628125
80,80.0,6375720.233290518,867772.2149107862,523.5816481932096,-1892.5108512176148,10388.61710393124,45.718212008534195,34.18214384033666,34.56355664012795
81,81.0,6373827.7224393,878160.8320147175,569.2998602017439,-1904.976522410621,10351.503390005168,48.94838653102032,36.08239004759979,34.34592708972597
82,82.0,6371922.74591689,888512.3354047227,618.2482467327642,-1917.5333326065015,10312.409287750525,52.343131977909636,38.05498880722322,34.1227683850057
83,83.0,6370005.212584283,898824.7446924732,670.5913787106738,-1930.1778279991222,10271.259126831179,55.907160963109206,40.10306073809404,33.894098128598266
84,84.0,6368075.034756284,909096.0038193044,726.498539673783,-1942.9050143433815,10227.986017549012,59.644170550850866,42.21771469481304,33.65941954518598
85,85.0,6366132.129741941,919323.9898368535,786.1427102246338,-1955.7099879420216,10182.510223534104,63.55876196987341,44.411840775666164,33.41919613156685
86,86.0,6364176.4197539985,929506.5000603875,849.7014721945072,-1968.5873268995065,10134.745254124451,67.65585906715698,46.69218713746207,33.17353439902828
87,87.0,6362207.832427099,939641.2453145119,917.3573312616642,-1981.530857468412,10084.599402885366,71.94053782615194,49.06394930389339,32.9224394538129
88,88.0,6360226.301569631,949725.8447173974,989.2978690878161,-1994.5335817447651,10031.975022926865,76.41805438523934,51.533049362626215,32.66591770882815
89,89.0,6358231.767987886,959757.8197403242,1065.7159234730555,-2007.5875923553233,9976.767704039084,81.09387598602122,54.106234493547035,32.40397908782216
90,90.0,6356224.1803955315,969734.5874443633,1146.8097994590767,-2020.6839714397365,9918.865335844159,85.97371511773561,56.7911913816363,32.13663924658871
91,91.0,6354203.496424092,979653.4527802074,1232.7835145768122,-2033.812670633325,9858.147037782002,91.06356717000632,59.59667992342263,31.863921785416164
92,92.0,6352169.683753459,989511.5998179894,1323.8470817468185,-2046.9623679948202,9794.48193262729,96.36975195135982,62.53269038363828,31.585860413761033
93,93.0,6350122.721385464,999306.0817506167,1420.2168336981783,-2060.120296847379,9727.727735209573,101.89895947077221,65.61062907527425,31.302501010569923
94,94.0,6348062.601088617,1009033.8094858263,1522.1157931689506,-2073.2720402433606,9657.729121874692,107.65830040638185,68.84353876023684,31.01390350057583
95,95.0,6345989.329048374,1018691.538607701,1629.7740935753325,-2086.40128313421,9584.315838732187,113.65536168780324,72.24636134878882,30.72014343662531
96,96.0,6343902.92776524,1028275.8544464331,1743.4294552631357,-2099.4895122061957,9507.300497573488,119.8982675783396,75.83625217210727,30.42131313863003
97,97.0,6341803.438253034,1037783.1549440066,1863.3277228414752,-2112.5156505688533,9426.475997143549,126.39574653385915,79.63295718594163,30.11752218843399
98,98.0,6339690.922602465,1047209.6309411501,1989.7234693753344,-2125.4556108366605,9341.61249375011,133.157203895517,83.65926701856844,29.80889701342168
99,99.0,6337565.4669916285,1056551.2434349002,2122.8806732708513,-2138.2817338104946,9252.454134019183,140.19277552695488,87.94125809397312,29.495528427252264
100,100.0,6335427.185257818,1065803.6975689193,2263.073448797806,-2150.961995909882,9158.718247826459,147.51313989865056,92.50582674211016,29.177009131557153
101,101.0,6333276.223261908,1074962.4158167457,2410.5865886964566,-2163.4591139805175,9060.093997009231,155.12933276454737,97.38124427512844,28.852593574888004
102,102.0,6331112.764147927,1084022.509813755,2565.7159214610037,-2175.7295419449683,8956.23945819122,163.05263313230944,102.59873965863632,28.521446871518513
103,103.0,6328937.034605982,1092978.7492719463,2728.768554593313,-2187.722261412168,8846.778487019894,171.29439700913562,108.19273249476824,28.1826329979743
104,104.0,6326749.31234457,1101825.5277589662,2900.0629516024487,-2199.377322314055,8731.29741920584,179.86582014866286,114.20101562533658,27.835098226245996
105,105.0,6324549.935022255,1110556.825178172,3079.9287717511115,-2210.6240820876446,8609.341677398126,188.77760729290958,120.66487560050557,27.477652774051894
106,106.0,6322339.310940168,1119166.1668555702,3268.706379044021,-2221.3790827496146,8480.412396872844,198.03951895432178,127.62910953279176,27.1089507263139
107,107.0,6320117.931857418,1127646.579252443,3466.745897998343,-2231.543495566814,8343.963245455689,207.65975875111334,135.14187922377852,26.72746841945032
108,108.0,6317886.388361852,1135990.5424978987,3674.4056567494563,-2241.000053790464,8199.397700592877,217.64415448629427,143.254319553526,26.33148168641499
109,109.0,6315645.388308061,1144189.9401984916,3892.0498112357504,-2249.6093867309914,8046.067167359119,227.99507445789857,152.0197862472169,25.91904266203537
110,110.0,6313395.77892133,1152236.0073658507,4120.044885693649,-2257.2056661483334,7883.270485642843,238.7100070822277,161.49258648084052,25.487957279408448
111,111.0,6311138.573255182,1160119.2778514936,4358.754892775877,-2263.591483233805,7710.255594516116,249.77971749918717,171.72598284561448,25.035765191907984
