,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-279.19597362000775,7995.1266161527665,7995.1266161527665,0.0,0.0
1,1.0,6492640.80402638,7995.1266161527665,3.9757668475599165e-10,-288.6503095269457,7995.125105461417,0.00018798361273149653,0.0016255097178678264,19.020515376732877
2,2.0,6492352.153716853,15990.251721614182,0.0001879840103081813,-298.1054157306147,7995.111899802806,0.0003824119736456662,0.0016812353457930855,19.142812478219327
3,3.0,6492054.048301122,23985.36362141699,0.0005703959839538475,-307.5612757952252,7995.0869938291335,0.0005835901134496667,0.001739600795923678,19.267687949591778
4,4.0,6491746.487025327,31980.45061524612,0.0011539860974035141,-317.0178732230787,7995.050382102813,0.0007918374999217457,0.0018007309777066602,19.39503053790836
5,5.0,6491429.469152104,39975.500997348936,0.0019458235973252597,-326.47519145175136,7995.002059090695,0.0010074887910657923,0.0018647573164628087,19.52472939953754
6,6.0,6491102.9939606525,47970.50305643963,0.002953312388391052,-335.9332138511111,7994.942019157949,0.001230894630828299,0.0019318181215828018,19.656674226186947
7,7.0,6490767.060746801,55965.44507559758,0.004184207019219351,-345.39192372015935,7994.8702565616195,0.0014624224896152183,0.002002058974079781,19.790755358163278
8,8.0,6490421.668823081,63960.315332159196,0.0056466295088345685,-354.8513042836879,7994.786765443803,0.0017024575519575408,0.0020756331344618027,19.92686388536509
9,9.0,6490066.817518798,71955.102097603,0.007349087060792109,-364.3113386887398,7994.691539824463,0.0019514036537918661,0.0021527019719402808,20.06489173658391
10,10.0,6489702.5061801085,79949.79363742746,0.009300490714583975,-373.7720100008643,7994.584573593836,0.0022096842719424104,0.0022334354160143868,20.204731757697655
11,11.0,6489328.734170108,87944.37821102129,0.011510174986526386,-383.23330120015424,7994.465860504421,0.0024777435685174928,0.002318012431526828,20.34627777939851
12,12.0,6488945.500868908,95938.84407152572,0.01398791855504388,-392.6951951770529,7994.33539416253,0.002756047493062927,0.002406621518310665,20.48942467508921
13,13.0,6488552.8056737315,103933.17946568824,0.016743966048106806,-402.1576747279196,7994.193168019375,0.0030450849454504024,0.0024994612366010843,20.63406840962072
14,14.0,6488150.6479990035,111927.37263370762,0.019789050993557208,-411.6207225503395,7994.039175361666,0.0033453690026160037,0.0025967407593984076,20.78010607950665
15,15.0,6487739.027276454,119921.4118090693,0.02313441999617321,-421.08432123816397,7993.873409301705,0.003657438212408799,0.0026986804530351916,20.92743594529753
16,16.0,6487317.942955215,127915.28521837099,0.026791858208582008,-430.54845327626686,7993.695862766938,0.00398185795795472,0.0028055124872051027,21.075957456743144
17,17.0,6486887.394501939,135908.98108113793,0.03077371616653673,-440.0131010350024,7993.506528488952,0.0043192218960915255,0.0029174814757566437,21.225571271381238
18,18.0,6486447.381400905,143902.48760962687,0.035092938062628254,-449.47824676434755,7993.305398991869,0.004670153473584231,0.003034845149581274,21.376179267170354
19,19.0,6485997.90315414,151895.79300861873,0.039763091536212485,-458.9438725877127,7993.092466580134,0.005035307524986452,0.003157875062946932,21.527684549758895
20,20.0,6485538.959281553,159888.88547519885,0.04479839906119894,-468.409960495403,7992.867723325651,0.005415371956171616,0.0032868573346490773,21.679991454960902
21,21.0,6485070.549321057,167881.7531985245,0.050213771017370554,-477.87649233771305,7992.6311610542325,0.005811069517717987,0.0034220934253645797,21.833005546979845
22,22.0,6484592.67282872,175874.38435957872,0.05602484053508854,-487.34344981763405,7992.382771331342,0.006223159672493249,0.003563900952609351,21.986633612902157
23,23.0,6484105.329378902,183866.76713091007,0.06224800020758179,-496.81081448315587,7992.122545447096,0.006652440561945911,0.003712614544698362,22.140783653945903
24,24.0,6483608.518564419,191858.88967635715,0.0689004407695277,-506.2785677191415,7991.850474400474,0.007099751075771775,0.0038685867351025776,22.295364873921535
25,25.0,6483102.2399967,199850.74015075763,0.07600019184529948,-515.7466907387534,7991.566548882722,0.0075659730297839315,0.0040321888985902984,22.450287665336894
