,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-279.19597362000775,7995.1266161527665,7995.1266161527665,0.0,0.0
1,1.0,6492640.80402638,7995.1266161527665,3.9757668475599165e-10,-288.6508757631725,7995.126515817681,-2.262377349077931e-07,0.00010039005031988025,19.020515376732877
2,2.0,6492352.153150617,15990.253131970447,-2.258401582230371e-07,-298.1065693380423,7995.114768172333,-4.602318301039447e-07,0.0001038316532390281,19.14281589953762
3,3.0,6492054.0465812795,23985.36790014278,-6.860719883269818e-07,-307.563038948906,7995.09137010703,-7.023494194475965e-07,0.00010743630080411738,19.267695216801595
4,4.0,6491746.483542331,31980.459270249812,-1.3884214077745783e-06,-317.02026919011115,7995.05631852695,-9.529750160909643e-07,0.00011121170904232369,19.395042108130195
5,5.0,6491429.463273141,39975.51558877676,-2.3413964238655427e-06,-326.4782446460493,7995.009610351768,-1.2125114193939964e-06,0.00011516599659730555,19.524745762466907
6,6.0,6491102.985028494,47970.52519912853,-3.553907843259539e-06,-335.9369498911388,7994.951242515262,-1.4813806731170915e-06,0.00011930770749102335,19.65669590415001
7,7.0,6490767.048078603,55965.4764416438,-5.035288516376631e-06,-345.39636948980393,7994.881211964894,-1.760025077590498e-06,0.0001236458350833992,19.790782906202928
8,8.0,6490421.651709113,63960.35765360869,-6.795313593967129e-06,-354.8564879964505,7994.79951566137,-2.0489082586936684e-06,0.00012818984728958454,19.92689789135948
9,9.0,6490066.795221116,71955.15716927007,-8.844221852660797e-06,-364.31728995543756,7994.706150578164,-2.3485162966197116e-06,0.00013294971311781243,20.064932821398124
10,10.0,6489702.477931161,79949.86331984823,-1.1192738149280508e-05,-373.77875990104525,7994.601113701025,-2.659358917546112e-06,0.00013793593059265155,20.20478057537649
11,11.0,6489328.69917126,87944.46443354925,-1.3852097066826621e-05,-383.24088235743807,7994.4844020274495,-2.9819707514851113e-06,0.00014315955613123602,20.34633501739556
12,12.0,6488945.458288902,95938.9488355767,-1.6834067818311732e-05,-392.70364183862335,7994.35601256612,-3.316912659745007e-06,0.00014863223544254043,20.489491054542643
13,13.0,6488552.754647064,103933.30484814281,-2.0150980478056738e-05,-402.1670228484052,7994.215942336323,-3.6647731355960415e-06,0.00015436623602180254,20.634144685663152
14,14.0,6488150.5876242155,111927.52079047913,-2.381575361365278e-05,-411.6310098803331,7994.064188367318,-4.026169781903326e-06,0.00016037448131500534,20.780193041628078
15,15.0,6487738.956614335,119921.58497884645,-2.7841923395556104e-05,-421.09558741764477,7993.900747697682,-4.401750869662128e-06,0.00016667058663016762,20.927534417749385
16,16.0,6487317.861026918,127915.48572654414,-3.224367426521823e-05,-430.56073993320337,7993.725617374615,-4.792196981548372e-06,0.00017326889687424473,21.076068298986716
17,17.0,6486887.300286984,135909.21134391875,-3.7035871246766606e-05,-440.02645188942813,7993.538794453198,-5.198222744780152e-06,0.00018018452619685,21.225695378585225
18,18.0,6486447.273835095,143902.75013837195,-4.223409399154676e-05,-449.4927077382188,7993.340275995625,-5.620578657771904e-06,0.00018743339962331036,21.376317570755024
19,19.0,6485997.781127356,151896.0904143676,-4.7854672649318664e-05,-458.95949192087255,7993.130059070379,-6.060053015252856e-06,0.00019503229676137143,21.527838017987207
20,20.0,6485538.821635435,159889.22047343798,-5.391472566457152e-05,-468.4267888679935,7992.90814075136,-6.517473936714029e-06,0.00020299889766710018,21.680161093575713
21,21.0,6485070.394846567,167882.12861418934,-6.043219960128555e-05,-477.8945829993945,7992.674518116985,-6.9937115032432e-06,0.00021135183095659976,21.833192399889104
22,22.0,6484592.500263568,175874.80313230632,-6.742591110452875e-05,-487.36285872399054,7992.429188249215,-7.489680008004197e-06,0.00022011072425098737,21.986838762911503
23,23.0,6484105.137404844,183867.23232055554,-7.491559111253294e-05,-496.83160043968275,7992.172148232546,-8.006340325813825e-06,0.00022929625704205998,22.14100822353659
24,24.0,6483608.305804404,191859.4044687881,-8.292193143834677e-05,-506.30079253323356,7991.903395152932,-8.544702407467219e-06,0.0002389302160663453,22.295610026077224
25,25.0,6483102.005011871,199851.30786394104,-9.146663384581399e-05,-515.7704193801314,7991.62292609667,-9.105827904656526e-06,0.00024903555327370646,22.45055460440823
26,26.0,6482586.234592492,207842.9307900377,-0.00010057246175047051,-525.2404653444456,7991.330738149202,-9.690832931523382e-06,0.0002596364464773461,22.605753566160782
27,27.0,6482060.994127147,215834.2615281869,-0.00011026329468199389,-534.7109147786687,7991.026828393872,-1.0300890969070943e-05,0.0002707583627674985,22.761119675313513
28,28.0,6481526.283212368,223825.28835658077,-0.00012056418565106484,-544.1817520235481,7990.711193910609,-1.0937235918846455e-05,0.000282428124771038,22.91656683353538
29,29.0,6480982.101460345,231815.99955049137,-0.0001315014215699113,-553.6529614079058,7990.383831774545,-1.160116531247853e-05,0.00029467397983395065,23.07201006057796
30,30.0,6480428.448498937,239806.38338226592,-0.0001431025868823898,-563.124527248443,7990.044739054562,-1.2294043683820651e-05,0.0003075256722009869,23.2273654740085
31,31.0,6479865.323971689,247796.4281213205,-0.00015539663056621047,-572.5964338495327,7989.693912811764,-1.3017306110602943e-05,0.0003210145182593594,23.382550268519008
32,32.0,6479292.72753784,255786.12203413225,-0.0001684139366768134,-582.0686655029969,7989.3313500978675,-1.3772461932636417e-05,0.00033517348490965835,23.537482695053374
33,33.0,6478710.658872337,263775.4533842301,-0.00018218639860944982,-591.5412064878682,7988.957047953524,-1.4561098653732456e-05,0.0003500372711166882,23.692082039932398
34,34.0,6478119.11766585,271764.4104321836,-0.00019674749726318228,-601.0140410701357,7988.571003406544,-1.5384886034603868e-05,0.00036564239268626654,23.8462686041585
35,35.0,6477518.10362478,279752.98143559013,-0.00021213238329778616,-610.4871535024739,7988.173213470048,-1.6245580384092373e-05,0.00038202727030293797,23.999963683046506
36,36.0,6476907.616471278,287741.15464906016,-0.00022837796368187853,-619.9605280239531,7987.763675140514,-1.714502905611455e-05,0.0003992323208496311,24.15308954628553
37,37.0,6476287.655943254,295728.91832420067,-0.0002455229927379931,-629.4341488597312,7987.342385395746,-1.808517515974325e-05,0.0004173000520204805,24.305569418551542
38,38.0,6475658.221794394,303716.2607095964,-0.0002636081678977363,-638.9080002207265,7986.909341192736,-1.9068062489821847e-05,0.00043627516021818737,24.457327460726855
39,39.0,6475019.313794173,311703.17005078914,-0.0002826762303875582,-648.3820663032691,7986.464539465434,-2.0095840685455772e-05,0.0004562046317126224,24.608288751789836
40,40.0,6474370.93172787,319689.6345902546,-0.000302772071073014,-657.8563312887304,7986.007977122411,-2.1170770623623266e-05,0.000477137847015245,24.758379271398013
41,41.0,6473713.075396582,327675.64256737696,-0.00032394284169663727,-667.3307793431316,7985.539651044413,-2.2295230055000738e-05,0.000499126688404559,24.907525883190523
42,42.0,6473045.744617239,335661.18221842137,-0.000346238071751638,-676.8053946167261,7985.059558081821,-2.3471719488885228e-05,0.000522225650508197,25.055656318782066
43,43.0,6472368.939222622,343646.2417765032,-0.00036970979124052326,-686.2801612435596,7984.567695051978,-2.4702868333831994e-05,0.0005464919538245431,25.20269916243949
44,44.0,6471682.659061378,351630.80947155517,-0.0003944126595743553,-695.7550633410032,7984.064058736429,-2.599144130028672e-05,0.0005719856610338056,25.34858383639605
45,45.0,6470986.903998037,359614.8735302916,-0.000420404100874642,-705.2300850092605,7983.548645878019,-2.734034507107493e-05,0.0005987697959137405,25.493240586738583
46,46.0,6470281.673913027,367598.42217616964,-0.00044774444594571696,-714.7052103308462,7983.0214531778865,-2.8752635244172286e-05,0.0006269104642218263,25.636600461271964
47,47.0,6469566.968702696,375581.44362934754,-0.0004764970811898892,-724.180423370075,7982.482477292776,-3.023152256520605e-05,0.0006564765386217229,25.778586785139243
48,48.0,6468842.788279327,383563.9261066403,-0.0005067286037550953,-733.655708172605,7981.931714833143,-3.178037734934271e-05,0.0006875388553933335,25.91910006910353
