,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-279.19597362000775,7995.1266161527665,7995.1266161527665,0.0,0.0
1,1.0,6492640.80402638,7995.1266161527665,3.9757668475599165e-10,-288.6508303389944,7995.126514310718,-3.788877081579814e-05,0.00011910915858315831,19.020515376732877
2,2.0,6492352.1531960415,15990.253130463485,-3.7888373239113383e-05,-298.1064769305505,7995.1147651622405,-7.707652454130173e-05,0.00012319249569512175,19.142815892012706
3,3.0,6492054.046719111,23985.367895625724,-0.00011496489778041512,-307.5628979249957,7995.091365599052,-0.00011762474604426124,0.000127469278630162,19.26769518019412
4,4.0,6491746.483821185,31980.459261224776,-0.00023258964382467636,-317.02007783921,7995.056312527903,-0.00015959783071654415,0.00013194866204056842,19.395042018851267
5,5.0,6491429.463743346,39975.51557375268,-0.0003921874745412205,-326.4780011764373,7995.009602870214,-0.0002030632363526633,0.00013664027825143558,19.524745594910883
6,6.0,6491102.985742169,47970.52517662289,-0.0005952507108938838,-335.9366524260755,7994.951233561689,-0.00024809164361545757,0.00014155426426500211,19.656695630715564
7,7.0,6490767.049089744,55965.47641018458,-0.0008433423545093413,-345.3960160634521,7994.881201551912,-0.0002947571255406241,0.00014670129018540422,19.790782497304853
8,8.0,6490421.653073681,63960.357611736494,-0.0011380994800499655,-354.85607654958505,7994.799503803923,-0.00034313732655471727,0.00015209258913590783,19.926897315448326
9,9.0,6490066.796997131,71955.15711554041,-0.0014812368066046827,-364.31681833092756,7994.706137293751,-0.00039331365150467606,0.0001577399887423485,20.064932044977525
10,10.0,6489702.4801787995,79949.86325283415,-0.0018745504581093588,-373.7782258390966,7994.601099009946,-0.0004453714652214756,0.00016365594425993879,20.204779563017222
11,11.0,6489328.70195296,87944.4643518441,-0.0023199219233308345,-383.24028349058324,7994.4843859530565,-0.0004994003031660859,0.00016985357342389984,20.346333731752505
12,12.0,6488945.46166947,95938.94873779715,-0.00281932222649692,-392.7029756864448,7994.355995135102,-0.0005554940937321745,0.00017634669310648802,20.489489456367952
13,13.0,6488552.758693784,103933.30473293226,-0.0033748163202290946,-402.16628681197716,7994.215923578994,-0.000613751392807388,0.00018314985786656806,20.63414273382426
14,14.0,6488150.592406971,111927.52065651125,-0.0039885677130364824,-411.63020123636664,7994.064168317941,-0.0006742756312230366,0.00019027840047976816,20.780190693120648
15,15.0,6487738.962205735,119921.58482482919,-0.004662843344259519,-421.09470331231984,7993.900726394805,-0.0007371753757511935,0.00019774847454098672,20.927531627712753
16,16.0,6487317.867502423,127915.48555122399,-0.005400018720010713,-430.55977737567065,7993.725594861435,-0.0008025646043377427,0.0002055770992321182,21.07606502071656
17,17.0,6486887.307725048,135909.21114608544,-0.0062025833243484554,-440.0254077449632,7993.538770777955,-0.0008705629962907205,0.0002137822063518749,21.22569156355028
18,18.0,6486447.282317303,143902.7499168634,-0.007073146320639176,-449.4915787210091,7993.340251212013,-0.0009412962381741577,0.0002223826897047836,21.376313168609894
19,19.0,6485997.790738582,151896.0901680754,-0.008014442558813333,-458.9582745864181,7993.130033237996,-0.0010148963461896685,0.00023139845695010136,21.52783297658808
20,20.0,6485538.832463996,159889.2202013134,-0.009029338905003001,-468.4254796051003,7992.908113936192,-0.0010915020058600946,0.00024085048401151292,21.68015535899565
21,21.0,6485070.406984391,167882.1283152496,-0.010120840910863096,-477.8931780217392,7992.674490391912,-0.001171258929862262,0.0002507608721505822,21.833185916434655
22,22.0,6484592.513806369,175874.80280564152,-0.011292099840725357,-487.36135406123265,7992.429159694563,-0.001254320234888825,0.0002611529078075157,21.98683147314069
23,23.0,6484105.152452308,183867.23196533608,-0.012546420075614182,-496.8299919281024,7992.172118936675,-0.0013408468384520672,0.00027205112531269163,22.14100006827603
24,24.0,6483608.322460379,191859.40408427274,-0.01388726691406625,-506.29907580586786,7991.903365212869,-0.0014310078765757074,0.000283481372573303,22.295600944442345
25,25.0,6483102.023384574,199851.3074494856,-0.015318274790641958,-515.7685898563842,7991.622895618777,-0.0015249811433531832,0.000295470879837144,22.450544533828587
26,26.0,6482586.254794718,207842.9303451044,-0.01684325593399514,-525.2385182191432,7991.330707249901,-0.0016229535533833059,0.0003080483316354801,22.605742442400583
27,27.0,6482061.016276498,215834.2610523543,-0.018466209487378444,-534.7088450105332,7991.026797200417,-0.0017251216281257541,0.0003212439420043717,22.761107432501856
28,28.0,6481526.307431487,223825.2878495547,-0.020191331115504196,-544.1795543230581,7990.711162561912,-0.0018316920072492335,0.00033508953307994293,22.916553404196318
29,29.0,6480982.127877165,231815.9990121166,-0.022023023122753428,-553.6506302245127,7990.383800422059,-0.0019428819860744272,0.00034961861715977814,23.071995375664358
30,30.0,6480428.47724694,239806.38281253865,-0.023965905108827856,-563.1220567571119,7990.044707863228,-0.0020589200802417057,0.0003648664823180788,23.22734946293939
31,31.0,6479865.355190183,247796.4275204019,-0.02602482518906956,-572.5938179365723,7989.69388196102,-0.0021800466187588395,0.000380870281654115,23.38253285922473
32,32.0,6479292.761372247,255786.1214023629,-0.0282048718078284,-582.0658977511448,7989.331319782735,-0.0023065143666073182,0.0003976691262474998,23.537463814020676
33,33.0,6478710.695474495,263775.45272214565,-0.030511386174435717,-591.5382801605932,7988.957018385758,-0.0024385891781062525,0.00041530418188446085,23.692061612260932
34,34.0,6478119.157194335,271764.4097405314,-0.03294997535254197,-601.0109490951199,7988.570974815873,-0.002576550682249517,0.00043381876960763244,23.846246553622056
35,35.0,6477518.14624524,279752.9807153473,-0.035526526034791485,-610.4838884542347,7988.173186105491,-0.0027206930012448715,0.00045325847013063115,23.999939932155456
36,36.0,6476907.662356786,287741.1539014528,-0.03824721903603635,-619.957082105564,7987.763649271796,-0.002871325503492408,0.0004736712321445734,24.15306401636731
37,37.0,6476287.705274681,295728.9175507246,-0.04111854453952876,-629.4305138835995,7987.342361314802,-0.0030287735922424584,0.0004951074845255033,24.305542029833223
38,38.0,6475658.274760797,303716.2599120394,-0.044147318131771224,-638.9041675883819,7986.90931921532,-0.0031933795311706852,0.0005176202524351965,24.457298132429866
39,39.0,6475019.370593208,311703.1692312547,-0.04734069766294191,-648.3780269841203,7986.464519932839,-0.003365503308098527,0.0005412652772855621,24.60825740223349
40,40.0,6474370.992566224,319689.6337511876,-0.050706200971040435,-657.852075797741,7986.007960403299,-0.0035455235380702143,0.0005661011405134578,24.758345818117146
41,41.0,6473713.140490427,327675.64171159087,-0.05425172450911065,-667.3262977173666,7985.539637536775,-0.003733838406972417,0.0005921893910870183,24.907490243062764
42,42.0,6473045.8141927095,335661.18134912767,-0.05798556291608307,-676.800676390722,7985.059548215061,-0.003930866656847231,0.0006195946766325912,25.05561840817109
43,43.0,6472369.013516319,343646.24089734274,-0.061916429572930295,-686.2751954234635,7984.56768928914,-0.004137048614004638,0.0006483848780423158,25.202658897356923
44,44.0,6471682.7383208955,351630.8085866319,-0.06605347818693494,-695.749838377432,7984.06405757656,-0.004352847260982896,0.0006786312473812798,25.348541132673454
45,45.0,6470986.988482518,359614.8726442085,-0.07040632544791783,-705.2245887688238,7983.548649858705,-0.00457874935333645,0.0007104085488779629,25.493195360220874
46,46.0,6470281.76389375,367598.4212940672,-0.07498507480125428,-714.699430066281,7983.021462877939,-0.004815266581990571,0.0007437952022426335,25.636552628109033
47,47.0,6469567.064463683,375581.4427569451,-0.07980034138324485,-724.1743456891348,7982.482493335088,-0.005062936616759901,0.000778872909205276,25.778536269802444
48,48.0,6468842.8901179945,383563.9252502802,-0.08486327800000475,-733.6493190060664,7981.931737887721,-0.0053223238464564695,0.0008157256998717327,25.91904680332533
49,49.0,6468109.240798988,391545.8569881679,-0.09018560184646121,-743.1243333332121,7981.369193147442,-0.005594020498999763,0.0008544411273316735,26.057983384597872
50,50.0,6467366.116465655,399527.2261813154,-0.09577962234546097,-752.5993719320835,7980.794855676889,-0.005878647878328657,0.0008951106349180662,26.19524823850197
51,51.0,6466613.517093723,407508.02103699226,-0.10165827022378963,-762.0744180074164,7980.208721986654,-0.006176857637102931,0.0009378296688163721,26.33074653827962
52,52.0,6465851.442675715,415488.22975897894,-0.10783512786089257,-771.549454704952,7979.610788532125,-0.00648933308415464,0.0009826977874112378,26.464386288249223
53,53.0,6465079.89322101,423467.84054751106,-0.11432446094504721,-781.0244651091483,7979.001051710244,-0.006816790525362556,0.0010298187664687297,26.596078209674637
54,54.0,6464298.868755901,431446.8415992213,-0.12114125147040977,-790.4994322408265,7978.379507856209,-0.007159980636307778,0.0010793006991637567,26.725735629599882
55,55.0,6463508.369323661,439425.2211070775,-0.12830123210671754,-799.9743390547532,7977.7461532400985,-0.007519689864722792,0.001131256089866162,26.853274372439387
56,56.0,6462708.394984606,447402.9672603176,-0.13582092197144033,-809.4491684371606,7977.1009840634515,-0.007896741860371101,0.0011858019405063547,26.978612654118237
57,57.0,6461898.945816169,455380.06824438105,-0.14371766383181142,-818.9239032032114,7976.4439964557805,-0.00829199892958173,0.0012430598282233546,27.10167097851596
58,58.0,6461080.021912965,463356.5122408368,-0.15200966276139316,-828.3985260944083,7975.775186471059,-0.008706363511220502,0.0013031559729048945,27.222372036005932
59,59.0,6460251.62338687,471332.28742730786,-0.16071602627261367,-837.8730197759573,7975.094550084164,-0.009140779670396294,0.0013662212930995762,27.340640603848474
60,60.0,6459413.750367094,479307.381977392,-0.16985680594300995,-847.3473668340876,7974.402083187313,-0.009596234605681889,0.0014323914486712426,27.45640344822464
61,61.0,6458566.40300026,487281.7840605793,-0.17945304054869182,-856.8215497733368,7973.697781586474,-0.010073760165068286,0.0015018068684335725,27.56958922769138
62,62.0,6457709.581450487,495255.4818421658,-0.1895268007137601,-866.2955510138091,7972.981640997796,-0.010574434365273363,0.0015746127608852589,27.68012839787129
63,63.0,6456843.285899472,503228.4634831636,-0.20010123507903346,-875.769352888414,7972.253657044058,-0.01109938290837908,0.0016509591060138013,27.787953117172712
64,64.0,6455967.516546584,511200.7171402077,-0.21120061798741255,-885.2429376400971,7971.513825251155,-0.011649780689090618,0.001731000626027965,27.892997153399264
65,65.0,6455082.273608943,519172.23096545885,-0.22285039867650316,-894.7162874190736,7970.762141044644,-0.012226853285173202,0.0018148967327009087,27.99519579107023
66,66.0,6454187.557321524,527142.9931065035,-0.23507725196167636,-904.1893842800768,7969.998599746365,-0.012831878422854933,0.0019028114489119704,28.094485739361136
67,67.0,6453283.3679372445,535112.9917062499,-0.2479091303845313,-913.6622101796362,7969.223196571174,-0.013466187408155967,0.00199491330178491,28.190805040532204
68,68.0,6452369.705727065,543082.2149028211,-0.26137531779268725,-923.1347469734005,7968.435926623798,-0.014131166514241693,0.0020913751847112514,28.28409297878087
69,69.0,6451446.570980092,551050.6508294449,-0.2755064843069289,-932.6069764135225,7967.636784895842,-0.014828258313984563,0.0021923741853892343,28.37428998945667
70,70.0,6450513.964003678,559018.2876143407,-0.29033474262091347,-942.0788801461235,7966.825766262986,-0.015558962945961615,0.002298091376868796,28.46133756860205
71,71.0,6449571.885123532,566985.1133806036,-0.30589370556687506,-951.5504397088606,7966.002865482402,-0.01632483930111534,0.002408711568461126,28.545178182809654
72,72.0,6448620.334683823,574951.116246086,-0.3222185448679904,-961.0216365286157,7965.168077190415,-0.01712750611626508,0.0025244230132429797,28.62575517940843
73,73.0,6447659.3130472945,582916.2843232764,-0.33934605098425547,-970.4924519193326,7964.321395900458,-0.01796864295957176,0.0026454170687472186,28.70301269699929
74,74.0,6446688.820595375,590880.6057191768,-0.3573146939438272,-979.962867080028,7963.462816001358,-0.018849991091942117,0.002771887807329678,28.77689557638944
75,75.0,6445708.857728295,598844.0685351782,-0.37616468503576933,-989.4328630930049,7962.592331755991,-0.0197733541872101,0.0029040315726028072,28.847349271989682
