,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-1081.685116918704,10933.623658597206,10933.623658597206,0.0,0.0
1,1.0,6491838.314883081,10933.623658597206,3.9757668475599165e-10,-1091.13971945758,10933.620160117389,0.0004913048607408894,0.00354610793297776,26.12230030552051
2,2.0,6490747.175163624,21867.243818714596,0.0004913052583175742,-1100.5973855495172,10933.600226344148,0.0010537569176953723,0.004059299697671497,26.803370747150392
3,3.0,6489646.577778074,32800.844045058744,0.0015450621760129464,-1110.0580541452964,10933.563742851273,0.0017012524085740762,0.004672699607270773,27.5281651567213
4,4.0,6488536.5197239285,43734.407787910015,0.0032463145845870226,-1119.5216621343386,10933.510576381104,0.002450368845440111,0.005405633614200115,28.286849717631647
5,5.0,6487416.998061794,54667.91836429112,0.005696683430027133,-1128.988143910483,10933.440570743116,0.003320943122762382,0.006281593465664687,29.0704107123631
6,6.0,6486288.009917883,65601.35893503424,0.009017626552789515,-1138.4574308389167,10933.35354182074,0.004336775402330156,0.00732914272634209,29.87062978425685
7,7.0,6485149.552487045,76534.71247685497,0.013354401955119671,-1147.929450603547,10933.249271511366,0.0055264834994324715,0.008583000813955601,30.680030953817187
8,8.0,6484001.623036441,87467.96174836633,0.018880885454552142,-1157.4041264103073,10933.127500395065,0.006924536651419805,0.010085334960170734,31.491813714252277
9,9.0,6482844.218910031,98401.08924876139,0.025805422105971948,-1166.8813760177898,10932.987918896935,0.008572501888535743,0.011887291311970376,32.29978236162587
10,10.0,6481677.337534013,109334.07716765832,0.03437792399450769,-1176.3611105622927,10932.830156677723,0.010520540515498054,0.01405079601808502,33.09827816858112
11,11.0,6480500.976423451,120266.90732433605,0.044898464510005745,-1185.843233140161,10932.653769960029,0.012829196094542042,0.016650654209341583,33.88211820199719
12,12.0,6479315.133190311,131199.56109429608,0.05772766060454779,-1195.3276371065026,10932.458226476687,0.015571518280266546,0.019776968129518357,34.646542458288415
13,13.0,6478119.805553204,142132.01932077276,0.07329917888481433,-1204.8142040505693,10932.242887760005,0.018835562369708826,0.02353784198661521,35.387138367587056
14,14.0,6476914.991349154,153064.26220853277,0.09213474125452314,-1214.3028016208496,10932.006990683318,0.022726995919521795,0.02806014895850168,36.098421467116914
15,15.0,6475700.688547533,163996.2691992161,0.11486173717404494,-1223.7932812434333,10931.749628736787,0.027371744649418852,0.03348980971292956,36.77351108770624
16,16.0,6474476.89526629,174928.01882795288,0.1422334818234638,-1233.2854754033156,10931.469729734557,0.03291914253493165,0.03999542321534753,37.40614931504922
17,17.0,6473243.609790887,185859.48855768744,0.17515262435839546,-1242.7791946939046,10931.166032183568,0.03954527248100777,0.04776963606196406,37.990760575075356
18,18.0,6472000.830596193,196790.654589871,0.2146978968394032,-1252.2742247450403,10930.837061473294,0.04745633440700274,0.057029336134342155,38.52235412367746
19,19.0,6470748.556371448,207721.4916513443,0.26215423124640597,-1261.7703231772293,10930.48110734302,0.05689183549299747,0.06801436807461157,38.996432195103246
20,20.0,6469486.786048271,218651.9727586873,0.31904606673940344,-1271.267216798963,10930.0962046684,0.06812731465915649,0.08098417562018058,39.4089020859967
21,21.0,6468215.518831472,229582.0689633557,0.38717338139855995,-1280.7645993473395,10929.68012029169,0.08147621684516557,0.09621167644317041,39.75599143590222
22,22.0,6466934.754232124,240511.7490836474,0.46864959824372554,-1290.2621301678407,10929.230349374146,0.09729042596809871,0.11397360196506118,40.03416694456932
23,23.0,6465644.492101956,251440.97943302154,0.5659400242118242,-1299.7594343322594,10928.744125524225,0.1159588556907152,0.13453651270415423,40.240057440927515
24,24.0,6464344.732667624,262369.72355854575,0.6818988799025394,-1309.256104491003,10928.218446807365,0.13790379924675683,0.15814066751555725,40.370745407385954
25,25.0,6463035.476563133,273297.9420053531,0.8198026791492963,-1318.7516983676092,10927.650060131084,0.16358314174051927,0.18504228935668862,40.430270587757136
26,26.0,6461716.724864766,284225.5920654842,0.9833858208898155,-1328.2457332547335,10927.03541857165,0.19349638619205917,0.21554105874943358,40.42848151689755
27,27.0,6460388.479131511,295152.6274840559,1.1768822070818747,-1337.7376835816306,10926.370668564414,0.22818647044475904,0.24994979972435694,40.37478672912548
28,28.0,6459050.74144793,306078.9981526203,1.405068677526634,-1347.2269780593988,10925.651633778469,0.26824204943673774,0.28859785680004146,40.27804861848785
29,29.0,6457703.51446987,317004.64978639875,1.6733107269633716,-1356.7129959271276,10924.873791532831,0.314300826802435,0.33183868316951537,40.14668852128564
30,30.0,6456346.8014739435,327929.52357793157,1.9876115537658066,-1366.1950619275096,10924.032238781989,0.3670543550147007,0.3800604533785843,39.98876922673475
31,31.0,6454980.606412016,338853.55581671355,2.354665908780507,-1375.6724395868082,10923.12164438443,0.4272547677242541,0.433700022017523,39.81205572174202
32,32.0,6453604.9339724295,349776.67746109795,2.781920676504761,-1385.1443223211295,10922.136184079836,0.4957239485898446,0.4932605234435444,39.62405444706704
33,33.0,6452219.789650109,360698.8136451778,3.277644625094606,-1394.609821835794,10921.069454311417,0.5733656815690451,0.5593329091398979,39.432031563823784
34,34.0,6450825.179828273,371619.8830994892,3.851010306663651,-1404.0679532230124,10919.914360703087,0.6611813734193321,0.6326217578210328,39.24301141859479
35,35.0,6449421.11187505,382539.7974601923,4.512191680082983,-1413.5176160897622,10918.66297659391,0.760289996025075,0.7139757755696523,39.06375729783849
36,36.0,6448007.59425896,393458.4604367862,5.272481676108058,-1422.9575711600585,10917.306368236554,0.8719527251857508,0.8044217650622476,38.90069510043523
37,37.0,6446584.6366878,404375.7668050227,6.144434401293809,-1432.386426743993,10915.834510258084,0.9975848257844171,0.9050729396210601,38.75715641397793
38,38.0,6445152.250261056,415291.60131528083,7.142019227078226,-1441.802641243086,10914.236339348396,1.1387479995934773,1.0169884065260246,38.63188646803907
39,39.0,6443710.4476198135,426205.8376546292,8.280767226671703,-1451.2045118537426,10912.499690685721,1.2971592509172414,1.1412924046824868,38.523250556516075
40,40.0,6442259.24310796,437118.3373453149,9.577926477588944,-1460.5901611246409,10910.61121895268,1.4747018903063893,1.2791900162267287,38.42963923452151
41,41.0,6440798.652946835,448028.9485642676,11.052628367895334,-1469.9575231297197,10908.556319137864,1.673436523120097,1.4319674308750872,38.34946593584002
42,42.0,6439328.6954237055,458937.50488340546,12.726064891015431,-1479.30432937662,10906.319048128118,1.895611870964458,1.6009911877320095,38.28116722811531
43,43.0,6437849.391094329,469843.82393153355,14.62167676197989,-1488.628094607039,10903.882048345473,2.143675237370015,1.7877061405341785,38.22320572368378
44,44.0,6436360.762999722,480747.705979879,16.765351999349903,-1497.926102685238,10901.226474943167,2.420282390668289,1.993631880153133,38.17407518678054
45,45.0,6434862.836897037,491648.9324548222,19.185634390018194,-1507.195392812027,10898.331928331221,2.7283065992166433,2.220357352451378,38.13230708239481
46,46.0,6433355.641504225,502547.2643831534,21.91394098923484,-1516.4327463420375,10895.176394039128,3.0708465190172167,2.4695334286246116,38.09647771243903
47,47.0,6431839.208757883,513442.44077719253,24.984787508252055,-1525.634674520466,10891.736192129978,3.4512326030724028,2.7428632158076733,38.0652151542623
48,48.0,6430313.574083363,524334.1769693225,28.436020111324456,-1534.7974074904034,10887.985938548643,3.873031676766573,3.0420899346492405,38.03720540045238
49,49.0,6428778.7766758725,535222.1629078712,32.30905178809103,-1543.9168849523983,10883.898520910845,4.340049305095326,3.368982235357695,38.01119733016923
50,50.0,6427234.85979092,546106.0614287821,36.64910109318636,-1552.9887488830373,10879.445091315147,4.856329566496713,3.7253168734155255,37.98600635492384
51,51.0,6425681.871042037,556985.5065200973,41.50543065968307,-1562.007673681627,10874.589972076332,5.426872377549161,4.118058876643991,37.95082823092408
52,52.0,6424119.863368356,567860.0964921736,46.93230303723223,-1570.9692771843422,10869.305417788453,6.055548473107152,4.53914241669022,37.92528589728801
53,53.0,6422548.894091171,578729.4019099621,52.98785151033938,-1579.8682793505313,10863.557455653867,6.747096113941343,4.994920160210987,37.89738426707353
54,54.0,6420969.02581182,589592.959365616,59.73494762428072,-1588.6991017942914,10857.310566318152,7.50645809526566,5.4869794197779695,37.866196424577716
55,55.0,6419380.326710026,600450.2699319341,67.24140571954638,-1597.455877485011,10850.527800807073,8.338762766734979,6.016789028738577,37.83086508378696
56,56.0,6417782.870832541,611300.7977327411,75.58016848628135,-1606.1324650866793,10843.170928472371,9.24930039991772,6.58566766577481,37.79060090611135
57,57.0,6416176.738367454,622143.9686612135,84.82946888619907,-1614.7224682642611,10835.200617156801,10.243494737296142,7.194750924199299,37.744680644016526
58,58.0,6414562.01589919,632979.1692783703,95.07296362349521,-1623.2192602178434,10826.576646228074,11.326869645570738,7.8449576970314885,37.69244519397899
59,59.0,6412938.796638972,643805.7459245984,106.39983326906595,-1631.6160136212018,10817.258152477743,12.50501089948748,8.53695654434167,37.633297650991096
60,60.0,6411307.180625351,654623.0040770762,118.90484416855344,-1639.9057360414,10807.203908143567,13.783523239109645,9.271132795556241,37.566701431983084
61,61.0,6409667.27488931,665430.2079852198,132.6883674076631,-1648.0813108013538,10796.372629506963,15.167982971102067,10.047557211008563,37.492178505652234
62,62.0,6408019.193578509,676226.5806147268,147.85635037876517,-1656.1355431200695,10784.723313660339,16.663886520019783,10.865957078768682,37.409307746183174
63,63.0,6406363.058035389,687011.3039283871,164.52023689878496,-1664.0612112284905,10772.215600156684,18.276595474813025,11.725690649676768,37.31772341425624
64,64.0,6404698.99682416,697783.5195285438,182.796832373598,-1671.8506905738896,10758.807113075365,20.011704823977496,12.628826045090522,37.217516343650054
65,65.0,6403027.146133587,708542.3266416192,202.8085371975755,-1679.4968946491592,10744.46010736294,21.87410627236234,13.570653918943421,37.10929012993845
66,66.0,6401347.649238938,719286.7867489822,224.68264346993783,-1686.99255577326,10729.136354500917,23.868701757722867,14.551679066995433,36.99356224610828
67,67.0,6399660.656683165,730015.923103483,248.5513452276607,-1694.3304607514283,10712.798791644222,26.000167690561156,15.570724081854252,36.870831864287965
68,68.0,6397966.326222413,740728.7218951273,274.5515129182219,-1701.5034876142468,10695.411752568532,28.27291850878077,16.626375263362917,36.741563999503505
69,69.0,6396264.822734799,751424.1336476959,302.82443142700265,-1708.5046424940406,10676.941192479697,30.691071360631312,17.71698877208772,36.606191773921566
70,70.0,6394556.318092305,762101.0748401756,333.515502787634,-1715.3270962724077,10657.354904338117,33.25841232050234,18.840699188681263,36.46511853184362
71,71.0,6392840.990996033,772758.4297445137,366.7739151081363,-1721.96422063664,10636.622724473282,35.97836452413849,19.995430356165816,36.318719820075195
72,72.0,6391119.026775396,783395.052468987,402.7522796322748,-1728.409623192108,10614.71672541741,38.85395858578117,21.178908349755893,36.16734524642475
73,73.0,6389390.617152205,794009.7691944044,441.606238218056,-1734.6571812919412,10591.61139406819,41.887805630181155,22.388676390685546,36.01132022748084
74,74.0,6387655.959970913,804601.3805884726,483.49404384823714,-1740.7010742640532,10567.283793494254,45.08207323806147,23.62211149704709,35.85094763540803
75,75.0,6385915.258896649,815168.6643819668,528.5761170862986,-1746.5358137382573,10541.713706918921,48.438464565146546,24.876442645676313,35.68650935227861
76,76.0,6384168.72308291,825710.3780888857,577.0145816514452,-1752.1562718022642,10514.883762652833,51.95820085314806,26.14877020525944,35.518267739338185
77,77.0,6382416.566811108,836225.2618515386,628.9727825045932,-1757.5577067442077,10486.779538990126,55.64200750688959,27.436086391401847,35.34646702761066
