,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-279.19597362000775,7995.1266161527665,7995.1266161527665,0.0,0.0
1,1.0,6492640.80402638,7995.1266161527665,3.9757668475599165e-10,-288.65036268362223,7995.124968826508,0.0001228782700002779,0.0017308147964287144,19.020515376732877
2,2.0,6492352.153663697,15990.251584979274,0.00012287866757696266,-298.10552369945253,7995.111621784106,0.00024996923852508885,0.0017901504265070156,19.142812156087796
3,3.0,6492054.048139997,23985.36320676338,0.0003728479061020515,-307.56144030651853,7995.086569451757,0.0003814722936214376,0.0018522969001311586,19.267687315033918
4,4.0,6491746.48669969,31980.449776215137,0.0007543201997234891,-317.0180960851904,7995.04980615508,0.0005175962604423938,0.0019173872204789634,19.395029602293018
5,5.0,6491429.4686036045,39975.49958237022,0.001271916460165883,-326.4754745545325,7995.001326112767,0.0006585598935731581,0.001985561328967386,19.524728175854158
6,6.0,6491102.99312905,47970.50090848299,0.001930476353739041,-335.93355916948957,7994.941123429879,0.0008045923971806599,0.0020569664973324486,19.656672729000277
7,7.0,6490767.059569881,55965.44203191287,0.0027350687509197008,-345.3923333179061,7994.869192090754,0.0009559339744493582,0.002131757740321362,19.79075360356309
8,8.0,6490421.667236564,63960.31122400362,0.0036910027253690587,-354.85178031737047,7994.7855259515345,0.001112836407839154,0.00221009825002912,19.92686189091814
9,9.0,6490066.815456246,71955.09674995515,0.0048038391332082125,-364.311883411873,7994.690118732263,0.0012755636717773802,0.0022921598529516596,20.064889521277575
10,10.0,6489702.503572834,79949.78686868741,0.006079402804985593,-373.772625768268,7994.582964008548,0.0014443925794762698,0.0023781234908752166,20.204729341885205
11,11.0,6489328.730947065,87944.36983269596,0.007523795384461863,-383.23399047252883,7994.4640552027695,0.001619613465649216,0.002468179726756624,20.3462751847352
12,12.0,6488945.496956592,95938.83388789873,0.00914340885011108,-392.695960525785,7994.333385574799,0.001801530906984849,0.00256252927680269,20.489421924473604
13,13.0,6488552.800996067,103933.16727347352,0.010944939757095928,-402.15851884012767,7994.190948212208,0.001990464482325215,0.0026613835699788747,20.634065527122882
14,14.0,6488150.642477226,111927.35822168573,0.012935404239421144,-411.62164823417305,7994.036736019949,0.0021867495745856304,0.0027649653362341745,20.780103090300955
15,15.0,6487739.020828992,119921.39495770568,0.015122153814006774,-421.08533142836836,7993.870741709464,0.002390738216547039,0.00287350922475694,20.927432875586838
16,16.0,6487317.935497563,127915.26569941515,0.01751289203055381,-430.5495510400281,7993.692957787216,0.0026027999827475667,0.0029872624536133254,21.07595433367897
17,17.0,6486887.385946523,135908.95865720237,0.02011569201330138,-440.0142895780845,7993.503376542595,0.0028233229297983282,0.003106485492155179,21.225568122981308
18,18.0,6486447.371656945,143902.46203374496,0.022939014943099707,-449.4795294375378,7993.301990035177,0.0030527145875487325,0.0032314527776101808,21.37617612222982
