,time,r_x,r_y,r_z,v_x,v_y,v_z,a,M
0,0.0,6492920.0,0.0,0.0,-279.19597362000775,7995.1266161527665,7995.1266161527665,0.0,0.0
1,1.0,6492640.80402638,7995.1266161527665,3.9757668475599165e-10,-288.65052796314154,7995.124850892708,0.00024274588543698875,0.0018161837715108627,19.020515376732877
2,2.0,6492352.153498417,15990.251467045475,0.00024274628301367351,-298.10585978068923,7995.111381671745,0.0004938139411948151,0.001878445960160779,19.142811888353815
3,3.0,6492054.047638636,23985.36284871722,0.0007365602242084886,-307.5619529703143,7995.08620271084,0.0007535980624404286,0.001943657666870906,19.26768684417323
4,4.0,6491746.485685666,31980.449051428062,0.0014901582866489172,-317.0187913830114,7995.049308120332,0.0010225107882217757,0.0020119584618903366,19.395028999668135
5,5.0,6491429.466894283,39975.49835954839,0.002512669074870693,-326.476358821066,7995.00069189306,0.001300984274174198,0.002083495196825699,19.524727519498093
6,6.0,6491102.990535462,47970.49905144145,0.003813653349044891,-335.9346390358903,7994.940347897082,0.0015894713202064144,0.002158422416169011,19.656672103534884
7,7.0,6490767.055896427,55965.43939933853,0.005403124669251305,-345.39361572572886,7994.868269867995,0.001888446456056504,0.0022369027904614825,19.790753100111232
8,8.0,6490421.662280701,63960.30766920652,0.007291571125307809,-354.8532725332265,7994.784451400822,0.00219840708775396,0.002319107572183831,19.926861607012775
9,9.0,6490066.809008168,71955.09212060734,0.00948997821306177,-364.31359304285024,7994.688885941447,0.00251987470817449,0.002405217075500669,20.064889560771416
10,10.0,6489702.495415125,79949.78100654879,0.012009852921236259,-373.77456077815674,7994.58156677757,0.0028533961750306053,0.002495421181029749,20.20472981485566
11,11.0,6489328.720854347,87944.36257332636,0.014863249096266865,-383.2361591988972,7994.462487029164,0.0031995450598043935,0.002589919866859295,20.346276207394133
12,12.0,6488945.484695148,95938.82506035552,0.018062794156071257,-392.6983716979497,7994.331639638409,0.0035589230712962856,0.0026889237670668963,20.489423619066613
13,13.0,6488552.78632345,103933.15669999392,0.021621717227367544,-402.16118159806933,7994.189017359067,0.00393216155763876,0.0027926547590514895,20.634068021831183
